id,uri,prefLabel,definition
SDN:L22::TOOL0429,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0429/,Fast Light Yo-yo (FLY IV) microstructure profiler,"A free-falling instrument designed to measure temperature, salinity and turbulent shear from near surface to within 15cm of the seabed. The instrument includes airfoil shear probes (the shear sensing element comprises a piezo-ceramic bimorph beam which generates an electrical charge in response to cross-axial forces), slow and fast response thermistors, a conductivity cell, two tilt gauges and a pressure gauge. A probe guard mounted at the lower end of the instrument protects sensors from bottom sediments. Data are transmitted back to the ship in real time through a neutrally buoyant line. The FLY series of instruments was developed in the 1980s by the Institute of Ocean Sciences, British Columbia and others, and built by Sy-Tech Research Ltd of Sidney, British Columbia. The FLY IV used the same sensors as the FLY II but incorporated more advanced electronics and software. Data transmission was achieved via the TELUS Mobility Network. The instrument is no longer in production."
SDN:L22::NETT0008,http://vocab.nerc.ac.uk/collection/L22/current/NETT0008/,"BIONESS 1m - Sameoto, Jaroszynski and Fraser (1979, 1980)","Construction is a 100 cm x 100 cm mouth opening with 10 nets.  The system is powered electrically on conducting wire and controlled from a surface deck unit. Data logging includes depth, roll, pitch, flowmeter revolutions,  temperature and conductivity.  There is also a 1/4 m system. This system has basic design similarities to that of Be MPS system [Wiebe and Benfield 2003 Plate 30 C, D]."
SDN:L22::TOOL1745,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1745/,RBR Legato3 CTD,"A conductivity, temperature and pressure sensor designed for use on gliders and autonomous underwater vehicles (AUVs). It can be used to derive salinity, density and sound velocity and is optimised for turbulence measurements and passive acoustic monitoring due to its silent operation (non-pumped). The instrument is available as two configurations; the standard RBR Legato3 has a 2 Hz standard thermistor response; the RBR Legato3 Fast 16 instrument has a 16 Hz fast thermistor response. Additional sensors such as dissolved oxygen, fluorescence, turbidity, and PAR are all supported. The RBR Legato3 is designed to fit into a standard 2 x 7 inch sensor bay, with both wet- and dry-bay models. The RBR Legato3 is depth-rated to 1000m, with a pressure range from 500-1000 db and accuracy of +/- 0.05 percent (full scale). The conductivity accuracy is +/- 0.003 mS/cm. Temperature range is -5 degC to +42 degC (ITS-90) with an accuracy of +/- 0.002 degC (-5 to +35 degC) and +/- 0.004 degC (+35 to +42 degC)."
SDN:L22::TOOL0417,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0417/,Sea-Bird SBE 4C conductivity sensor,"Water conductivity sensor designed for use on the SBE 9plus or SBE 25 CTD system. The sensor operates over the range 0 to 7 S/m, with a resolution of 0.00004 S/m at 24 Hz and an initial accuracy of 0.0003 S/m. The typical sampling rate is 24 Hz, and the sensor has a depth rating of 3400 meters or 6800 meters (aluminium housing), or 10500 meters (titanium housing)."
SDN:L22::NETT0097,http://vocab.nerc.ac.uk/collection/L22/current/NETT0097/,"MOCNESS modified Tucker trawl - Wiebe et al (1976, 1985)","Has a 100 cm x 141 cm rigid mouth opening  with nine 0.333 mm nylon mesh nets 6 meters long. System powered electrically on conducting wire and originally controlled from surface deck unit and now computer controlled.  Sensors include pressure, temperature, conductivity, fluorometer, transmissometer, oxygen, and light. Versions include systems with 1/4, 1, 2, 4, 10 and 20 m2 mouth openings all using the same release mechanisms, sensors, and compute logging and controls [Wiebe and Benfield 2003 Plates 28 D; 29 A-D]."
SDN:L22::TOOL2100,http://vocab.nerc.ac.uk/collection/L22/current/TOOL2100/,In-Situ Aqua TROLL 600 multiparameter sonde,"The Aqua TROLL 600 is a fully customizable five-port multiparameter sonde with capacity for four interchangeable sensors and an antifouling wiper, designed for short-term and long-term deployment. This instruments smartphone interface enables simplified calibration, panoramic data view, and report creation. vented and non-vented options are available, as well as the addition of a range of sensors including CTD and nutrient sensors. Pressure rating up to 350 PSI. Operating temperature: -5 to 50 degrees C."
SDN:L22::TOOL1395,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1395/,RBR DUO 3-CT (submersible) CT logger,"A self-contained, dual channel conductivity and temperature sensor designed for deployment on moorings. Conductivity measurements are performed using a rugged inductive cell that can be frozen into ice. Conductivity accuracy: +/- 0.003 mS/cm. Temperature accuracy: +/- 0.002 degC. Depth rating is 750 m (plastic) - 10,000 m (titanium) depending on housing used."
SDN:L22::TOOL0448,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0448/,Uncles STD profiler,A direct-reading salinity-temperature-depth profiler including a conductivity cell and thermistor. An analogue readout provides low accuracy and precision measurements. The unit was home-built by R.J. Uncles from the Plymouth Marine Laboratory to measure water characteristics in estuarine environments. It was used from the late 1970s to the 1990s.
SDN:L22::TOOL0738,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0738/,Hydrolabs Series 5 probes,"Multi-parameter probes that can measure from 12 (MS5) to 16 (DS5 and DS5X) parameters simultaneously. Measurements include temperature, depth, conductivity, salinity, specific conductance, TDS, pH, ORP, dissolved oxygen, turbidity, chlorophyll a, blue-green algae, Rhodamine WT, ammonium, nitrate, chloride, PAR and total dissolved gases. These probes can be deployed at depths up to 200 m and  can be used in continuous monitoring programs."
SDN:L22::NETT0035,http://vocab.nerc.ac.uk/collection/L22/current/NETT0035/,Deep Submergence Rescue Vehicle Alvin Net-2 - Grice (1972),A pair of nets were attached to a pair of rectangular frames 61 cm wide x 31 cm tall which each had a metal door hinged at the top.  The Alvin arm was  used by the pilot to open and close the door.  The nets were positioned about 20 cm above the bottom. The nets had 0.239 mm mesh. Normal pushing speed was 1 knot [Wiebe and Benfield 2003 Plate 23 E].
SDN:L22::NETT0054,http://vocab.nerc.ac.uk/collection/L22/current/NETT0054/,Hensen egg net - Hensen (1887); Jenkins (1901); Wimpenny (1937),"Construction is a 38 cm diameter mouth (40 cm long conical mouth piece); 100 cm diameter conical net mouth. 144 cm long net of No. 20 silk [Wiebe and Benfield 2003 Plate 1 A, B)"
SDN:L22::TOOL1811,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1811/,SubCtech OceanPack Rack MK2 pCO2 analyser and continuous water sampler,"The OceanPack 19 inch Rack is an Underway or FerryBox autonomous measuring system. The OceanPack includes everything to run unattended and measure water parameters: power supply, data logger, and water system. The MK2 pCO2 analyser can be mounted to the Rack. Mobile & Modular Flow-through / Underway System for precise pCO2 measurements. It uses a LI-COR Biosciences LI-840x pCO2 sensor. The MK2 pCO2 analyser can have up to 6 external gases connected (e.g. span or reference gases or for atmospheric measurements)."
SDN:L22::NETT0073,http://vocab.nerc.ac.uk/collection/L22/current/NETT0073/,Modified opening-closing Isaacs-Kidd Midwater Trawl - Brown (1975),An IKMT was outfitted with a flap of material that extended from the net mouth to the back end of the net and a 3-stage cod end.  At the start of a haul the flap was down and animals collect in stage 1 of the cod end. A timer released the flap which rode to the top of the net and animals collected in the stage II cod end.  A second timer release caused the stage II cod end to be pursed and it was replaced with the stage III cod end.
SDN:L22::TOOL1830,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1830/,"Safran BlueNaute gyrocompass, attitude and heading reference system series","The BlueNaute series of inertial navigation systems designed for use as a navigation aid on board ships. The series utilises Hemispherical Resonator Gyroscope (HRG) Crystal inertial technology, whereby a single angular rate vibrating resonator is located inside a miniature hemisphere with the electronics for vibration sensing, decoupled from outside equipment. The series includes four versions which differ in heading precision. BlueNaute Compass: 0.4 degrees secLat; BlueNaute Premium: 0.2 degrees secLat RMS; BlueNaute Titanium: 0.08 degrees secLat RMS; BlueNaute Platinium: 0.08 degrees secLat RMS heading precision and 1 Nm/1h position precision. The BlueNaute series can be integrated with the Safran Seanapster data distribution and processing software system, which enables sensor data processing and status acquisition within a graphical user interface. All versions have a roll and pitch accuracy of 0.01 degrees RMS. It can operate in temperatures from -20 to +60 degC."
SDN:L22::NETT0092,http://vocab.nerc.ac.uk/collection/L22/current/NETT0092/,Marunaka - Nakai (1962),"Has a 60 cm diameter mouth opening  cylinder/cone design. Cylinder coarse mesh (3.3 cm) 33 cm long.  Conical portion silk net 150 cm long. Can accommodate flowmeter. Sometimes rigged as Nansen closing net. Variants listed as MNA, MNB."
SDN:L22::TOOL0220,http://vocab.nerc.ac.uk/collection/L22/current/TOOL0220/,R.M. Young 05305 Wind Monitor-AQ anemometer,"An anemometer with a lightweight, carbon fibre thermoplastic (CFT), helicoid propeller wind sensor designed for air quality applications. The wind direction sensor is a lightweight, balanced vane. The instrument body is UV stabilised plastic with stainless steel and anodised aluminium fittings. The instrument mounts on standard 1 inch pipe. Windspeed accuracy is +/- 0.2 m/s and wind direction accuracy is 3 degrees."
SDN:L22::TOOL1349,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1349/,Nanometrics Titan Accelerometer,"A force balance triaxial accelerometer for use in free-field strong-motion ground monitoring, or state-of-health monitoring of large structures. Simultaneous measurements are made in three orthogonal directions, and it incorporates digitally selectable full scale range and offset zeroing capabilities. The Titans features are ideal for remote deployments. It has an operational frequency bandwidth from DC to 430 Hz, with 166 dB dynamic range. It has a full-scale range of +/- 0.25 g to +/- 4 g with independent horizontal and vertical range selection."
SDN:L22::TOOL1368,http://vocab.nerc.ac.uk/collection/L22/current/TOOL1368/,Biospherical Instruments QSP-2155 underwater PAR sensor,"A custom-built version of the QSP-2150 Quantum Scalar Irradiance PAR Sensor, the QSP-2155 is designed for use on Teledyne Webb autonomous underwater vehicles, such as gliders. It is electronically and functionally equivalent to the QSP-2150, developed for multi-parameter logging applications, but its housing is tailored specifically for glider use. It uses a scalar irradiance collector to obtain a uniform directional response over 3.6-pi steradians. A stainless steel encased optical light pipe guides flux from the collector to a filtered silicon photodetector, resulting in a flat quantum response over the PAR spectral region (400 - 700 nm). The sensor produces a digital ASCII output and uses a Teledyne-Impulse MCBH series connector. It uses a 24-bit analog to digital converter (ADC) operating at frequencies of 4 to up to 250 Hz. It has a stability (dark reading) of < 0.003 microE m-2 sec-1 and operates in waters depths up to 2000 m."
